time,local_time,year,month,day,hour,month_name,season,u_wind_sfc,v_wind_sfc,relative_humidity_sfc,pressure_sfc,precip_rate_sfc,temperature_sfc,sensible_heat_flux_qcecor,latent_heat_flux_qcecor
2015-03-31 05:30:00,2015-03-31 01:30:00-04:00,2015,3,31,1,March,wet,0.2570748,0.13016412,100.64264,1005.28534,0.040013358,296.10294,2.292945,4.438555
2015-03-31 06:30:00,2015-03-31 02:30:00-04:00,2015,3,31,2,March,wet,0.20840816,-0.08050714,100.38356,1004.81323,0.11770807,295.93042,2.486567,5.820469
2015-03-31 07:30:00,2015-03-31 03:30:00-04:00,2015,3,31,3,March,wet,0.32278016,-0.07069858,99.863914,1004.7953,0.2685632,295.73883,-5.4774914,-0.06717777
2015-03-31 08:30:00,2015-03-31 04:30:00-04:00,2015,3,31,4,March,wet,-0.050941948,0.042638287,99.47043,1004.97894,0.41941836,295.67453,-0.050633013,0.07457608
2015-03-31 09:30:00,2015-03-31 05:30:00-04:00,2015,3,31,5,March,wet,0.5344313,-0.71635276,99.352425,1005.81006,0.6318403,295.98248,3.3871307,0.9196539
2015-03-31 10:30:00,2015-03-31 06:30:00-04:00,2015,3,31,6,March,wet,0.5318377,-0.55409384,98.355736,1006.6525,0.90582895,296.82822,4.3397202,18.283321
2015-03-31 11:30:00,2015-03-31 07:30:00-04:00,2015,3,31,7,March,wet,1.0043191,-0.8513896,97.1246,1007.56866,1.1798176,297.86603,-2.8027265,50.437904
2015-03-31 12:30:00,2015-03-31 08:30:00-04:00,2015,3,31,8,March,wet,1.5022948,-1.9661543,96.40983,1007.9277,1.3469914,299.02783,25.92139,58.42357
2015-03-31 13:30:00,2015-03-31 09:30:00-04:00,2015,3,31,9,March,wet,0.16939685,-3.6465735,98.00818,1008.58875,1.4073504,297.90625,-3.6263442,
2015-03-31 14:30:00,2015-03-31 10:30:00-04:00,2015,3,31,10,March,wet,0.49600935,-0.87054104,99.67867,1008.6623,1.4677094,297.24854,-11.374497,
2015-03-31 15:30:00,2015-03-31 11:30:00-04:00,2015,3,31,11,March,wet,0.85192615,0.72059935,99.154106,1007.81647,1.4243731,297.44736,2.3978868,96.93779
2015-03-31 16:30:00,2015-03-31 12:30:00-04:00,2015,3,31,12,March,wet,0.913366,0.54010713,97.94919,1006.52124,1.2773414,298.06836,21.664125,134.8275
2015-03-31 17:30:00,2015-03-31 13:30:00-04:00,2015,3,31,13,March,wet,0.7752365,-0.3962601,94.139336,1005.31323,1.1303098,299.12683,28.617579,118.618706
2015-03-31 18:30:00,2015-03-31 14:30:00-04:00,2015,3,31,14,March,wet,-0.63156456,-0.32462558,90.27868,1004.4753,1.0862541,300.0049,15.35733,55.712017
2015-03-31 19:30:00,2015-03-31 15:30:00-04:00,2015,3,31,15,March,wet,-0.32114512,-1.3826255,94.48034,1004.0653,1.1451743,299.02536,0.50244653,58.271305
2015-03-31 20:30:00,2015-03-31 16:30:00-04:00,2015,3,31,16,March,wet,0.41797614,-0.8211543,98.32623,1004.11176,1.2040946,298.46198,7.4921355,43.878296
2015-03-31 21:30:00,2015-03-31 17:30:00-04:00,2015,3,31,17,March,wet,0.092337534,-0.7883332,98.075424,1004.4527,1.0732068,298.2672,-3.4294765,53.78903
2015-03-31 22:30:00,2015-03-31 18:30:00-04:00,2015,3,31,18,March,wet,0.17595558,-0.05860728,99.55734,1005.244,0.75251096,297.68085,-3.1227784,13.178698
2015-03-31 23:30:00,2015-03-31 19:30:00-04:00,2015,3,31,19,March,wet,0.9364626,-0.10954732,100.073784,1005.89484,0.43181512,297.22375,4.849778,-6.021099
2015-04-01 00:30:00,2015-03-31 20:30:00-04:00,2015,3,31,20,March,wet,1.1347696,-0.57067186,99.6935,1006.65375,0.2265809,296.99692,-0.03851942,-28.234585
2015-04-01 01:30:00,2015-03-31 21:30:00-04:00,2015,3,31,21,March,wet,0.8589459,-0.10148458,99.55081,1007.2717,0.13680828,296.97266,-1.3909676,-21.786255
2015-04-01 02:30:00,2015-03-31 22:30:00-04:00,2015,3,31,22,March,wet,-0.48548663,0.060550056,99.962296,1007.5901,0.047035657,296.63486,-0.5432718,13.41685
2015-04-01 03:30:00,2015-03-31 23:30:00-04:00,2015,3,31,23,March,wet,0.24902152,-0.5777271,100.18689,1007.1672,0.001950619,296.45776,,-17.33889
2015-04-01 04:30:00,2015-04-01 00:30:00-04:00,2015,4,1,0,April,wet,0.9118623,-0.29376483,99.772194,1006.3313,0.0015531604,296.02158,-0.38702208,-11.063208
2015-04-01 05:30:00,2015-04-01 01:30:00-04:00,2015,4,1,1,April,wet,0.049980137,0.018302364,99.75249,1005.6884,0.0011557017,295.60883,1.4874735,12.488901
2015-04-01 06:30:00,2015-04-01 02:30:00-04:00,2015,4,1,2,April,wet,0.5281456,-0.7825059,99.50328,1005.25385,0.0008776791,295.82285,-1.9551603,4.7715034
2015-04-01 07:30:00,2015-04-01 03:30:00-04:00,2015,4,1,3,April,wet,0.31708294,-0.8098528,99.52789,1005.195,0.00071909255,295.43948,-0.37567234,-12.470093
2015-04-01 08:30:00,2015-04-01 04:30:00-04:00,2015,4,1,4,April,wet,0.16238844,-0.27266932,99.60006,1005.3692,0.0005605059,294.86093,1.4318433,10.927029
2015-04-01 09:30:00,2015-04-01 05:30:00-04:00,2015,4,1,5,April,wet,-0.30235276,-0.36198756,99.64595,1005.9,0.0026956648,294.38013,0.11673629,1.582007
2015-04-01 10:30:00,2015-04-01 06:30:00-04:00,2015,4,1,6,April,wet,-0.2949982,-0.47438347,99.636086,1007.0131,0.0071245693,294.22458,4.577445,
2015-04-01 11:30:00,2015-04-01 07:30:00-04:00,2015,4,1,7,April,wet,0.14247873,0.012210837,99.13116,1008.05396,0.011553474,295.25912,45.947403,38.96167
2015-04-01 12:30:00,2015-04-01 08:30:00-04:00,2015,4,1,8,April,wet,-0.6965547,0.26803356,97.50491,1008.8454,0.017063027,297.41348,83.714905,-16.495205
2015-04-01 13:30:00,2015-04-01 09:30:00-04:00,2015,4,1,9,April,wet,-1.2665849,0.26081055,89.96066,1009.21497,0.023653228,300.21594,64.97621,205.43848
2015-04-01 14:30:00,2015-04-01 10:30:00-04:00,2015,4,1,10,April,wet,-1.2659036,0.17570184,80.7013,1009.11115,0.03024343,302.40756,97.46216,398.87988
2015-04-01 15:30:00,2015-04-01 11:30:00-04:00,2015,4,1,11,April,wet,-0.78705245,-0.9002603,74.48753,1008.17395,0.13941628,303.6272,92.197784,226.38185
2015-04-01 16:30:00,2015-04-01 12:30:00-04:00,2015,4,1,12,April,wet,-1.1072084,-1.2526501,74.294266,1007.02124,0.35117176,304.01294,76.20407,188.32701
2015-04-01 17:30:00,2015-04-01 13:30:00-04:00,2015,4,1,13,April,wet,-1.2063729,-0.7174674,81.54704,1005.80347,0.56292725,302.38968,,628.7541
2015-04-01 18:30:00,2015-04-01 14:30:00-04:00,2015,4,1,14,April,wet,1.5235234,0.38426587,85.491806,1005.00305,0.627405,302.21085,33.986797,133.41747
2015-04-01 19:30:00,2015-04-01 15:30:00-04:00,2015,4,1,15,April,wet,0.10545474,1.3141524,87.021324,1004.3506,0.54460496,301.01874,1.4371154,85.268654
2015-04-01 20:30:00,2015-04-01 16:30:00-04:00,2015,4,1,16,April,wet,-1.7118983,-0.7161016,94.173775,1004.58075,0.46180496,298.55423,,
2015-04-01 21:30:00,2015-04-01 17:30:00-04:00,2015,4,1,17,April,wet,-0.28794402,0.056012087,96.298355,1004.287,0.3527456,298.25027,-2.7027857,
2015-04-01 22:30:00,2015-04-01 18:30:00-04:00,2015,4,1,18,April,wet,0.5570485,0.7179945,98.74587,1004.3046,0.21742691,297.65707,0.53467774,3.0752163
2015-04-01 23:30:00,2015-04-01 19:30:00-04:00,2015,4,1,19,April,wet,0.08281428,0.1542984,99.175476,1004.9197,0.08210822,297.2023,-0.39822626,-3.6520271
2015-04-02 00:30:00,2015-04-01 20:30:00-04:00,2015,4,1,20,April,wet,-0.21499877,-0.5974152,99.1689,1006.08496,0.012423734,297.50586,0.09017259,4.3251886
2015-04-02 01:30:00,2015-04-01 21:30:00-04:00,2015,4,1,21,April,wet,-0.28575975,-0.65583724,99.141,1007.06903,0.008373445,297.65704,-2.8169947,7.7532825
2015-04-02 02:30:00,2015-04-01 22:30:00-04:00,2015,4,1,22,April,wet,-1.2327782,-0.42797306,98.84917,1007.81506,0.0043231566,297.64313,-2.663073,-0.8361976
2015-04-02 03:30:00,2015-04-01 23:30:00-04:00,2015,4,1,23,April,wet,-1.4648497,-0.4349746,99.18028,1007.6365,0.0026105756,297.48096,-0.66805077,-2.623752
2015-04-02 04:30:00,2015-04-02 00:30:00-04:00,2015,4,2,0,April,wet,-1.2715435,-0.61368734,99.485245,1007.1391,0.0032357033,297.21112,-3.2377563,-9.102119
2015-04-02 05:30:00,2015-04-02 01:30:00-04:00,2015,4,2,1,April,wet,-1.0800043,-0.7430018,99.340996,1006.6163,0.003860831,296.90118,-2.5953403,-4.440519
2015-04-02 06:30:00,2015-04-02 02:30:00-04:00,2015,4,2,2,April,wet,-0.49884245,-0.8399425,99.39506,1006.03094,0.0038614988,296.71515,-0.96202433,-4.027273
2015-04-02 07:30:00,2015-04-02 03:30:00-04:00,2015,4,2,3,April,wet,-0.15831688,-0.56088644,99.0639,1005.7002,0.0032377066,296.7531,-0.56731486,0.24138016
2015-04-02 08:30:00,2015-04-02 04:30:00-04:00,2015,4,2,4,April,wet,-1.2017058,-0.40941593,99.69501,1005.79785,0.0026139144,296.44656,-1.4466059,-1.5769632
2015-04-02 09:30:00,2015-04-02 05:30:00-04:00,2015,4,2,5,April,wet,-1.1335636,-0.883987,99.81797,1006.1507,0.0022101095,296.018,-4.5008116,-4.4324403
2015-04-02 10:30:00,2015-04-02 06:30:00-04:00,2015,4,2,6,April,wet,-0.7783894,-0.9604615,99.50818,1006.7357,0.0020262918,296.37915,2.6472454,16.715162
2015-04-02 11:30:00,2015-04-02 07:30:00-04:00,2015,4,2,7,April,wet,-1.6604915,-1.196657,95.50164,1007.5098,0.0018424739,298.30396,63.228325,174.89294
2015-04-02 12:30:00,2015-04-02 08:30:00-04:00,2015,4,2,8,April,wet,-2.7275796,-0.55966526,86.99017,1008.2128,0.0019375884,300.29462,66.25836,204.3215
2015-04-02 13:30:00,2015-04-02 09:30:00-04:00,2015,4,2,9,April,wet,-2.523612,0.28922468,82.09475,1008.5445,0.002311635,301.26282,64.07023,218.89276
2015-04-02 14:30:00,2015-04-02 10:30:00-04:00,2015,4,2,10,April,wet,-1.9489738,0.07406038,76.23753,1008.1393,0.002685682,302.76816,134.07007,391.7622
2015-04-02 15:30:00,2015-04-02 11:30:00-04:00,2015,4,2,11,April,wet,-2.086766,-0.7097738,68.70114,1007.3786,0.019060556,304.40573,135.7121,405.10855
2015-04-02 16:30:00,2015-04-02 12:30:00-04:00,2015,4,2,12,April,wet,-2.3757033,-1.9321033,65.20296,1006.2231,0.051436257,305.12167,103.59843,394.25867
2015-04-02 17:30:00,2015-04-02 13:30:00-04:00,2015,4,2,13,April,wet,-1.4532335,-1.3184795,66.051796,1004.84265,0.08381195,305.0588,64.10907,304.87738
2015-04-02 18:30:00,2015-04-02 14:30:00-04:00,2015,4,2,14,April,wet,-1.5153928,-1.7168401,65.30671,1003.49347,0.1017659,305.47552,52.16002,231.4273
2015-04-02 19:30:00,2015-04-02 15:30:00-04:00,2015,4,2,15,April,wet,-1.9338769,-0.80911374,65.780495,1002.5342,0.10529808,305.36996,30.919706,201.89821
2015-04-02 20:30:00,2015-04-02 16:30:00-04:00,2015,4,2,16,April,wet,-1.6739025,-0.22435056,66.955086,1002.0988,0.10883026,305.06625,-3.4080162,84.9364
2015-04-02 21:30:00,2015-04-02 17:30:00-04:00,2015,4,2,17,April,wet,-0.6100118,-1.4209509,75.68556,1002.2948,0.11382487,303.49518,-1.5574112,12.324575
2015-04-02 22:30:00,2015-04-02 18:30:00-04:00,2015,4,2,18,April,wet,-0.48532045,-0.23688261,85.68198,1002.91797,0.120281905,301.70654,,
2015-04-02 23:30:00,2015-04-02 19:30:00-04:00,2015,4,2,19,April,wet,-1.2268525,-0.7840687,91.68525,1003.8312,0.12673894,300.41248,,
2015-04-03 00:30:00,2015-04-02 20:30:00-04:00,2015,4,2,20,April,wet,0.267792,-0.48193997,93.98522,1004.48364,0.10895661,298.8025,-1.2833813,
2015-04-03 01:30:00,2015-04-02 21:30:00-04:00,2015,4,2,21,April,wet,0.03389757,-0.23420216,97.473785,1004.8702,0.06693494,298.0508,0.08900748,0.8423211
2015-04-03 02:30:00,2015-04-02 22:30:00-04:00,2015,4,2,22,April,wet,-0.06284923,0.0059861084,99.34753,1005.14087,0.024913264,297.3892,0.33118117,-2.318229
2015-04-03 03:30:00,2015-04-02 23:30:00-04:00,2015,4,2,23,April,wet,0.49735868,0.74560314,99.25573,1005.0999,0.024927918,297.01456,-0.51417017,0.34537745
2015-04-03 04:30:00,2015-04-03 00:30:00-04:00,2015,4,3,0,April,wet,0.17832176,-0.39433163,98.9459,1004.6956,0.0669789,297.08588,2.0371606,-0.62908417
2015-04-03 05:30:00,2015-04-03 01:30:00-04:00,2015,4,3,1,April,wet,-0.00755289,-0.4379272,99.2803,1004.2905,0.10902988,297.56555,-0.2320301,0.34422743
2015-04-03 06:30:00,2015-04-03 02:30:00-04:00,2015,4,3,2,April,wet,-0.33863467,-0.7449623,100.02458,1003.89014,0.11263933,297.4924,-1.611076,3.076032
2015-04-03 07:30:00,2015-04-03 03:30:00-04:00,2015,4,3,3,April,wet,0.025745131,-0.42165557,99.90979,1003.5819,0.07780726,297.45276,0.3789571,-3.445341
2015-04-03 08:30:00,2015-04-03 04:30:00-04:00,2015,4,3,4,April,wet,0.30909136,0.18586452,99.88686,1003.59827,0.04297519,297.20206,0.9260937,1.954854
2015-04-03 09:30:00,2015-04-03 05:30:00-04:00,2015,4,3,5,April,wet,0.7404864,0.0439435,99.97541,1004.2834,0.021446273,296.89145,1.0194185,-4.3389306
2015-04-03 10:30:00,2015-04-03 06:30:00-04:00,2015,4,3,6,April,wet,-0.012637628,0.051191673,99.4885,1005.1473,0.013220506,297.46198,7.8687277,102.455284
2015-04-03 11:30:00,2015-04-03 07:30:00-04:00,2015,4,3,7,April,wet,-1.0467676,0.4467341,94.0213,1005.8892,0.004994739,300.21213,45.162876,138.91672
2015-04-03 12:30:00,2015-04-03 08:30:00-04:00,2015,4,3,8,April,wet,-2.1469338,-0.06863032,83.11755,1006.38715,0.021987243,302.67432,72.768875,271.0902
2015-04-03 13:30:00,2015-04-03 09:30:00-04:00,2015,4,3,9,April,wet,-2.420233,-0.56711394,75.07819,1006.62006,0.06419802,304.13675,93.974144,359.84903
2015-04-03 14:30:00,2015-04-03 10:30:00-04:00,2015,4,3,10,April,wet,-2.6401274,-1.7338545,69.28294,1006.2182,0.1064088,304.88162,48.410694,305.65057
2015-04-03 15:30:00,2015-04-03 11:30:00-04:00,2015,4,3,11,April,wet,-2.939802,-2.28947,66.13197,1005.1312,0.14619318,305.41995,76.662,324.26907
2015-04-03 16:30:00,2015-04-03 12:30:00-04:00,2015,4,3,12,April,wet,-3.6538854,-2.270839,63.43279,1003.7608,0.18355116,305.8249,73.476265,329.65344
2015-04-03 17:30:00,2015-04-03 13:30:00-04:00,2015,4,3,13,April,wet,-2.8848405,-3.1226094,64.84704,1002.42444,0.22090913,305.47263,53.703506,307.95227
2015-04-03 18:30:00,2015-04-03 14:30:00-04:00,2015,4,3,14,April,wet,-2.3696284,-3.2030232,64.77984,1000.9935,0.22766128,305.74612,48.777042,266.99817
2015-04-03 19:30:00,2015-04-03 15:30:00-04:00,2015,4,3,15,April,wet,-1.6741959,-2.9295726,64.67082,1000.361,0.20380759,305.23032,-1.9030795,139.25446
2015-04-03 20:30:00,2015-04-03 16:30:00-04:00,2015,4,3,16,April,wet,-1.0624163,-2.6537716,70.020645,1000.4937,0.1799539,303.61493,,109.13381
2015-04-03 21:30:00,2015-04-03 17:30:00-04:00,2015,4,3,17,April,wet,-1.6180879,-0.49483222,78.703926,1000.9214,0.19168931,302.29446,-17.207977,39.485332
2015-04-03 22:30:00,2015-04-03 18:30:00-04:00,2015,4,3,18,April,wet,-1.2747293,-0.77692634,83.00982,1001.59503,0.23901379,301.0954,-2.9550457,0.13951969
2015-04-03 23:30:00,2015-04-03 19:30:00-04:00,2015,4,3,19,April,wet,-1.1631947,-0.054263704,90.97375,1002.2378,0.2863383,300.09256,0.24856007,-3.9108007
2015-04-04 00:30:00,2015-04-03 20:30:00-04:00,2015,4,3,20,April,wet,0.09859407,0.047237214,93.89672,1003.0721,0.26853073,299.61032,-2.4000866,-1.675293
2015-04-04 01:30:00,2015-04-03 21:30:00-04:00,2015,4,3,21,April,wet,-0.28154984,0.29129055,96.28196,1003.53156,0.1855911,299.38217,-1.1527228,0.07197833
2015-04-04 02:30:00,2015-04-03 22:30:00-04:00,2015,4,3,22,April,wet,-1.0019248,1.0435834,97.07869,1003.68005,0.10265149,298.99097,-2.5725381,5.791636
2015-04-04 03:30:00,2015-04-03 23:30:00-04:00,2015,4,3,23,April,wet,-0.69507897,0.22598621,96.00657,1003.67206,0.079639874,299.5021,2.6553977,-0.82050073
2015-04-04 04:30:00,2015-04-04 00:30:00-04:00,2015,4,4,0,April,wet,-0.112498246,-0.03429397,97.50652,1003.3442,0.116556264,299.11966,-0.44257218,13.939104
2015-04-04 05:30:00,2015-04-04 01:30:00-04:00,2015,4,4,1,April,wet,-0.11265674,-0.0024349778,98.34758,1002.6196,0.15347266,298.66318,-0.14851865,8.526016
2015-04-04 06:30:00,2015-04-04 02:30:00-04:00,2015,4,4,2,April,wet,-0.33401048,1.0556407,98.501625,1002.1835,0.14520432,298.3883,-3.1369271,0.09178501
2015-04-04 07:30:00,2015-04-04 03:30:00-04:00,2015,4,4,3,April,wet,-0.69903016,1.0340734,98.401596,1002.0813,0.091751255,298.2646,-2.9748006,1.7197244
2015-04-04 08:30:00,2015-04-04 04:30:00-04:00,2015,4,4,4,April,wet,-0.6476293,0.7853448,97.95248,1002.0002,0.038298197,298.0654,-0.668532,-3.0806131
2015-04-04 09:30:00,2015-04-04 05:30:00-04:00,2015,4,4,5,April,wet,-0.15024537,0.8194868,98.42294,1002.66205,0.009846623,297.91437,0.46145958,2.110342
2015-04-04 10:30:00,2015-04-04 06:30:00-04:00,2015,4,4,6,April,wet,-0.05149505,0.43210962,97.94259,1003.4887,0.0063965376,298.16922,2.2359197,16.963326
2015-04-04 11:30:00,2015-04-04 07:30:00-04:00,2015,4,4,7,April,wet,-0.26391587,0.95529306,93.19511,1004.3639,0.0029464515,299.45218,21.669836,64.82463
2015-04-04 12:30:00,2015-04-04 08:30:00-04:00,2015,4,4,8,April,wet,-0.16908301,0.3261015,87.04261,1005.1083,0.0013888053,301.16217,70.95984,211.29727
2015-04-04 13:30:00,2015-04-04 09:30:00-04:00,2015,4,4,9,April,wet,-0.8947113,-0.7074911,75.04836,1005.3312,0.0017235988,303.42572,72.40071,292.64145
2015-04-04 14:30:00,2015-04-04 10:30:00-04:00,2015,4,4,10,April,wet,-2.8969226,-1.4570397,61.767216,1004.7938,0.0020583924,305.2164,122.48119,380.25223
2015-04-04 15:30:00,2015-04-04 11:30:00-04:00,2015,4,4,11,April,wet,-2.9436193,-2.212337,59.70919,1003.83936,0.0077967336,305.7451,108.08394,361.38452
2015-04-04 16:30:00,2015-04-04 12:30:00-04:00,2015,4,4,12,April,wet,-3.0796268,-1.7101938,57.499348,1002.828,0.018938623,306.02325,108.93745,366.64493
2015-04-04 17:30:00,2015-04-04 13:30:00-04:00,2015,4,4,13,April,wet,-2.1125557,-2.5435355,58.433613,1001.6427,0.030080512,305.90076,87.609314,374.31628
2015-04-04 18:30:00,2015-04-04 14:30:00-04:00,2015,4,4,14,April,wet,-1.4870253,-2.48023,59.68082,1000.56726,0.0343895,306.02805,67.0311,298.7351
2015-04-04 19:30:00,2015-04-04 15:30:00-04:00,2015,4,4,15,April,wet,-2.045041,-2.510868,60.870983,999.8986,0.031865582,305.6513,-5.5851192,136.25838
2015-04-04 20:30:00,2015-04-04 16:30:00-04:00,2015,4,4,16,April,wet,-1.859851,-0.58185923,79.86771,999.707,0.029341668,302.10126,-8.265335,32.372704
2015-04-04 21:30:00,2015-04-04 17:30:00-04:00,2015,4,4,17,April,wet,-0.5254948,-0.061586477,83.45836,999.49713,0.02346515,301.96506,-5.3274584,54.45086
2015-04-04 22:30:00,2015-04-04 18:30:00-04:00,2015,4,4,18,April,wet,0.20899236,0.12700593,93.54591,999.9542,0.014236027,299.97052,-1.258714,
2015-04-04 23:30:00,2015-04-04 19:30:00-04:00,2015,4,4,19,April,wet,0.0,0.0,96.44753,1000.7099,0.0050069047,298.94696,0.4363344,-3.7442834
2015-04-05 00:30:00,2015-04-04 20:30:00-04:00,2015,4,4,20,April,wet,0.30655363,0.060577072,97.27213,1001.8247,0.0005630295,298.35837,-0.020934626,3.237784
2015-04-05 01:30:00,2015-04-04 21:30:00-04:00,2015,4,4,21,April,wet,0.03333197,0.0025081648,97.114746,1002.4936,0.00090440107,298.22485,-0.9325818,-2.1383514
2015-04-05 02:30:00,2015-04-04 22:30:00-04:00,2015,4,4,22,April,wet,0.0,0.0,97.662285,1002.7509,0.0012457726,297.84607,0.41860357,0.16312885
2015-04-05 03:30:00,2015-04-04 23:30:00-04:00,2015,4,4,23,April,wet,-0.03986533,-0.09908383,98.331154,1002.4377,0.0012539348,297.38766,-1.0366429,-3.2820263
2015-04-05 04:30:00,2015-04-05 00:30:00-04:00,2015,4,5,0,April,wet,0.042089112,-0.11779067,98.31638,1001.93915,0.00092888763,297.14896,-0.004136905,5.7846217
2015-04-05 05:30:00,2015-04-05 01:30:00-04:00,2015,4,5,1,April,wet,-0.09391909,-0.22966455,99.04921,1001.6099,0.00060384045,297.04623,-0.107555345,5.109236
2015-04-05 06:30:00,2015-04-05 02:30:00-04:00,2015,4,5,2,April,wet,-0.019923005,-0.83862376,98.48035,1001.72125,0.0004711645,297.06842,-2.8175762,-3.2952385
2015-04-05 07:30:00,2015-04-05 03:30:00-04:00,2015,4,5,3,April,wet,-0.06392276,-0.05923477,98.51965,1001.943,0.0005308598,296.81848,-0.3579983,-0.66062355
2015-04-05 08:30:00,2015-04-05 04:30:00-04:00,2015,4,5,4,April,wet,0.2009752,0.28553,98.37212,1002.2362,0.000590555,296.57657,0.12153268,1.4248917
2015-04-05 09:30:00,2015-04-05 05:30:00-04:00,2015,4,5,5,April,wet,0.0,0.0,98.85574,1002.6898,0.00059766474,296.2839,-0.6387581,-2.0240119
2015-04-05 10:30:00,2015-04-05 06:30:00-04:00,2015,4,5,6,April,wet,0.026638852,0.038457565,99.14589,1003.41644,0.0005521889,296.90393,31.142292,78.73334
2015-04-05 11:30:00,2015-04-05 07:30:00-04:00,2015,4,5,7,April,wet,-0.6975317,0.38258547,95.90657,1004.5071,0.00050671306,298.91586,13.243829,78.24102
2015-04-05 12:30:00,2015-04-05 08:30:00-04:00,2015,4,5,8,April,wet,-1.9746151,0.18931665,88.40165,1004.87885,0.00046049256,301.4742,63.68161,275.18375
2015-04-05 13:30:00,2015-04-05 09:30:00-04:00,2015,4,5,9,April,wet,-2.683152,-2.1011517,72.04115,1004.8836,0.00041352742,304.0644,93.76968,272.85458
2015-04-05 14:30:00,2015-04-05 10:30:00-04:00,2015,4,5,10,April,wet,-3.069652,-2.094131,66.15378,1004.37885,0.0003665623,305.23352,151.60431,386.9275
2015-04-05 15:30:00,2015-04-05 11:30:00-04:00,2015,4,5,11,April,wet,-2.7248251,-2.813072,64.086716,1003.77563,0.008144424,305.92017,151.63617,381.58057
2015-04-05 16:30:00,2015-04-05 12:30:00-04:00,2015,4,5,12,April,wet,-2.1051717,-1.690569,61.179195,1002.764,0.023747114,306.38474,122.18735,410.57565
2015-04-05 17:30:00,2015-04-05 13:30:00-04:00,2015,4,5,13,April,wet,-2.0918763,-0.44001412,58.884766,1001.7705,0.0393498,306.76166,60.059692,334.51294
2015-04-05 18:30:00,2015-04-05 14:30:00-04:00,2015,4,5,14,April,wet,-1.7723472,0.83704144,64.45081,1000.70166,0.039701015,305.79626,68.66408,206.29489
2015-04-05 19:30:00,2015-04-05 15:30:00-04:00,2015,4,5,15,April,wet,-1.9495022,0.101415224,60.730488,999.78546,0.024800753,306.67532,25.926666,
2015-04-05 20:30:00,2015-04-05 16:30:00-04:00,2015,4,5,16,April,wet,-2.1125426,0.04934222,65.99622,999.39966,0.009900489,305.60855,-6.0356054,
2015-04-05 21:30:00,2015-04-05 17:30:00-04:00,2015,4,5,17,April,wet,-1.2371931,0.63654476,77.02982,999.4478,0.0021195807,303.8408,-3.7498896,
2015-04-05 22:30:00,2015-04-05 18:30:00-04:00,2015,4,5,18,April,wet,-0.6018497,1.09437,85.098366,1000.08044,0.0014580282,301.71765,-2.9598362,
2015-04-05 23:30:00,2015-04-05 19:30:00-04:00,2015,4,5,19,April,wet,-0.40571338,0.5215128,85.29836,1001.00146,0.0007964757,301.22687,-3.3156683,
2015-04-06 00:30:00,2015-04-05 20:30:00-04:00,2015,4,5,20,April,wet,-0.16628873,0.0799792,90.77868,1001.9542,0.000517111,300.0515,1.808092,
2015-04-06 01:30:00,2015-04-05 21:30:00-04:00,2015,4,5,21,April,wet,-0.40616536,-0.17187506,95.08691,1002.7128,0.00061993406,299.13754,0.9997241,
2015-04-06 02:30:00,2015-04-05 22:30:00-04:00,2015,4,5,22,April,wet,-0.087779015,0.0057413005,96.075386,1003.1867,0.00072275713,298.67096,0.14386955,
2015-04-06 03:30:00,2015-04-05 23:30:00-04:00,2015,4,5,23,April,wet,-0.23275322,0.22422633,96.30163,1003.36847,0.00067281554,298.38278,-1.3941479,
2015-04-06 04:30:00,2015-04-06 00:30:00-04:00,2015,4,6,0,April,wet,-0.26815704,0.021255646,96.89345,1003.4245,0.00047010928,298.16547,0.664589,
2015-04-06 05:30:00,2015-04-06 01:30:00-04:00,2015,4,6,1,April,wet,-0.008000214,-0.48419183,98.23931,1003.06213,0.00026740303,297.5031,-0.31156906,
2015-04-06 06:30:00,2015-04-06 02:30:00-04:00,2015,4,6,2,April,wet,-0.21602044,-0.6679034,98.739365,1002.8299,0.00033147607,296.9139,-0.14063185,
2015-04-06 07:30:00,2015-04-06 03:30:00-04:00,2015,4,6,3,April,wet,-0.7372896,-0.5016385,98.38853,1002.9658,0.00066232844,296.61774,-0.85778373,
2015-04-06 08:30:00,2015-04-06 04:30:00-04:00,2015,4,6,4,April,wet,-1.268949,-0.39232,98.05574,1003.0969,0.0009931808,296.4577,-1.9569587,
2015-04-06 09:30:00,2015-04-06 05:30:00-04:00,2015,4,6,5,April,wet,-0.16738833,-0.10153353,98.016396,1003.51843,0.0018098587,296.3679,-0.6621182,
2015-04-06 10:30:00,2015-04-06 06:30:00-04:00,2015,4,6,6,April,wet,-0.67421746,-0.46679986,97.40166,1004.2639,0.0031123622,297.1574,3.1628628,
2015-04-06 11:30:00,2015-04-06 07:30:00-04:00,2015,4,6,7,April,wet,-2.0271475,-0.014346611,91.05904,1005.1785,0.0044148657,299.72064,23.616486,
2015-04-06 12:30:00,2015-04-06 08:30:00-04:00,2015,4,6,8,April,wet,-3.2071257,-0.4744088,82.06755,1005.93,0.009004322,302.12704,72.40086,
2015-04-06 13:30:00,2015-04-06 09:30:00-04:00,2015,4,6,9,April,wet,-3.8081772,-1.6983981,70.54459,1006.0032,0.01688073,304.21298,123.4766,
2015-04-06 14:30:00,2015-04-06 10:30:00-04:00,2015,4,6,10,April,wet,-3.7372923,-1.9893587,66.49803,1005.5342,0.024757138,305.06985,132.08417,
